inflation,total-supply,bonded,participation-rate,issuance-rate,date,btc_price_usd,eth_price_usd,lpt_price_usd,btc_volume,eth_volume,lpt_volume,fear-greed-index
487500,33021643510383244840665208,14029656430990306598400045,0.4248624520029978,0.1779375,2024-06-28,60320.13671875,3373.635986328125,16.328840255737305,24952866877,12861158844,24133718,47.0
488000,33037805281003057940365958,14070116362037272679937641,0.425879268987873,0.17812,2024-06-29,60887.37890625,3372.9677734375,15.379158973693848,12652903396,6584792001,17143951,30.0
488500,33053862057702883143446011,14085029398025036459159496,0.42612356079409053,0.1783025,2024-06-30,62678.29296875,3432.88916015625,16.71404266357422,17333226409,8396416013,23032456,47.0
489000,33069944450088027014557973,14109374276138094416657959,0.42665249400201327,0.17848499999999998,2024-07-01,62851.98046875,3440.341552734375,16.434581756591797,25468379421,12281551839,24425910,53.0
489500,33086117160361328599117354,14123180154828348813335143,0.4268612145201662,0.1786675,2024-07-02,62029.015625,3416.354736328125,16.465978622436523,20151616992,9421757718,19411810,51.0
490000,33102309049083569704065475,14139095285786300598496449,0.4271332028476043,0.17884999999999998,2024-07-03,60173.921875,3292.916748046875,15.252015113830566,29756701685,16121324440,24568379,50.0
490500,33118520993413843193621544,14222458583637305049591320,0.4294412358107922,0.1790325,2024-07-04,56977.703125,3054.52197265625,12.808661460876465,41149609230,20252514386,30994980,44.0
491500,33149821698094492210641856,14250461987328375525976259,0.42988050183532406,0.1793975,2024-07-05,56662.375,2981.5986328125,12.195735931396484,55417544033,31131942647,41164016,29.0
492000,33166590121963666493197655,14285227914824617941402656,0.4307113834220967,0.17958000000000002,2024-07-06,58303.5390625,3069.3779296875,13.627642631530762,20610320577,11586293705,32894165,26.0
492500,33183516985606117234335074,14295660745104790501865691,0.4308060761403248,0.1797625,2024-07-07,55849.109375,2929.38720703125,12.928584098815918,20553359505,10857947538,30968705,29.0
493000,33199858171878556368012026,14310019554525498781282331,0.4310265266930142,0.179945,2024-07-08,56705.09765625,3018.73193359375,13.08825969696045,39766159899,22627377457,37992567,28.0
493500,33216202193888578203242890,14324778462633243727205203,0.43125876880858005,0.1801275,2024-07-09,58009.2265625,3064.032958984375,13.139241218566896,27849512607,15269945822,27348020,27.0
494000,33232558757736195326675445,14385875631977568522608647,0.4328849829725701,0.18031,2024-07-10,57742.49609375,3102.21875,13.411842346191406,26175260526,14578679176,19090681,28.0
494500,33248993459007726315493977,14391329564037118649211653,0.43283504451886673,0.18049250000000003,2024-07-11,57344.9140625,3100.330810546875,13.47700023651123,28707803842,15230095766,28511098,29.0
495000,33265435625016221156677825,14405981548554767265044882,0.43306156308745897,0.180675,2024-07-12,57899.46484375,3134.15869140625,13.623876571655272,25604805221,12751638331,25985837,25.0
496000,33297093669601897581278976,14486929785398396769515657,0.43508090913724495,0.18104,2024-07-13,59231.953125,3177.19873046875,13.58859157562256,17080061806,8565105946,19632961,25.0
496500,33314884574027399050861585,14501785423207425436150441,0.4352944819899858,0.18122249999999998,2024-07-14,60787.79296875,3244.0791015625,14.391490936279297,22223416061,10517709666,20750118,33.0
497000,33331422081501330634080226,14516690839558460641750363,0.43552569716535156,0.181405,2024-07-15,64870.15234375,3489.552734375,15.355499267578123,38094526099,18305490390,26409336,52.0
497500,33347993985146174649585968,14537205217856118670831857,0.435924428447818,0.1815875,2024-07-16,65097.1484375,3443.513427734375,15.34455680847168,41617346768,20446664416,32663378,65.0
498000,33364596794006428414888036,14561086684569712622243710,0.43642327747792375,0.18177,2024-07-17,64118.79296875,3388.75244140625,16.675952911376953,32525071311,16739123962,66494489,69.0
498500,33381215321372649396108586,14580778058973850433749421,0.43679590208443864,0.18195250000000002,2024-07-18,63974.06640625,3426.258544921875,16.24796485900879,27239305337,15035622003,33024734,61.0
499000,33397858813035319916704522,14591390765617438086238358,0.4368959952583056,0.182135,2024-07-19,66710.15625,3505.73486328125,16.69371223449707,37003855410,17705629736,28474324,60.0
499500,33414527301508393308222284,14605539892024969424173769,0.43710149661059694,0.18231750000000002,2024-07-20,67163.6484375,3519.29541015625,17.105573654174805,19029581250,10360198325,26826437,74.0
500000,33431217294994369829469298,14617073671712876038440831,0.4372282810623674,0.1825,2024-07-21,68154.5234375,3536.60546875,17.140396118164062,26652190004,13845913681,31531555,74.0
501000,33464654612147556560839934,14654555539250259067894776,0.43791145341541055,0.182865,2024-07-22,67585.25,3440.419921875,15.882842063903809,42649109453,18723199034,37143793,70.0
501500,33481427524097286782148349,14672140482055238584851025,0.4382172914071657,0.1830475,2024-07-23,65927.671875,3481.995849609375,15.231821060180664,35605668666,24468405650,23980728,71.0
502000,33498235163528566611579430,14675327419362889369157619,0.43809255465914076,0.18322999999999998,2024-07-24,65372.1328125,3336.33935546875,15.02242660522461,27470942309,16040945448,20068419,69.0
502500,33515039322609815399766926,14688539692237050928359240,0.43826711796002316,0.1834125,2024-07-25,65777.2265625,3174.42724609375,14.334261894226074,38315761670,25293745810,24050416,68.0
503000,33531881759348361391952604,14754072959029248213897796,0.4400013415565608,0.18359499999999998,2024-07-26,67912.0625,3275.951416015625,15.112045288085938,30488630457,15993893521,21373629,68.0
503500,33548733394692621725598295,14722281540361100715933241,0.4388327084410928,0.1837775,2024-07-27,67813.3359375,3247.60791015625,15.52894401550293,34691905492,15198233287,22396753,72.0
504000,33565601360557927118920135,14736689307908470529130830,0.4390414206975947,0.18396,2024-07-28,68255.8671875,3271.464599609375,14.88355541229248,18043166945,8959236446,16775719,71.0
504500,33582521396520463623248511,14753020874845634192874848,0.4393065279599351,0.1841425,2024-07-29,66819.9140625,3320.539306640625,14.501786231994627,40780682628,18334852719,21253019,74.0
505500,33616347245699553721691291,14793759541399642376784761,0.44007635431872116,0.1845075,2024-07-30,66201.015625,3278.667724609375,14.550607681274414,31380492109,14045773047,17075772,67.0
506000,33633432304493503184021001,14811442876267275036809423,0.44037857160027144,0.18469000000000002,2024-07-31,64619.25,3231.295654296875,14.041245460510254,31292785994,16135380637,19973382,61.0
506500,33650452480750745794374085,14767672645123678325812710,0.43885509871141587,0.1848725,2024-08-01,65357.5,3201.564453125,13.908831596374512,40975554494,20217639556,20502095,52.0
507000,33667492386858109091388022,14952547175324306409642402,0.44412417187212133,0.185055,2024-08-02,61415.06640625,2986.01318359375,12.632752418518066,43060875727,21400241741,18724741,57.0
507500,33684561495628177086209477,14961279556407474325904324,0.44415835896659234,0.1852375,2024-08-03,60680.09375,2903.3857421875,11.719395637512209,31753030589,17844091431,19472656,37.0
508000,33701661909690902519871824,14979903273407006948439476,0.44448559580082725,0.18542,2024-08-04,58116.9765625,2686.39892578125,10.856904029846191,31758917219,21139601426,20076858,34.0
508500,33718791502087138469217945,14994564577541519070193981,0.4446946023143617,0.18560249999999998,2024-08-05,53991.45703125,2417.206298828125,9.942973136901855,108991085584,67668132244,43426535,26.0
509000,33735831524168269899643185,15013605723657782999647011,0.44503440541852574,0.185785,2024-08-06,56034.31640625,2458.723876953125,10.515530586242676,49300484106,26041995921,23990799,17.0
510000,33769274366691858040116419,15032399135857030624078112,0.44515019696970914,0.18615,2024-08-07,55027.4609375,2336.58935546875,9.95600414276123,41637562185,24264218606,19049780,29.0
510500,33786829132718211759218834,15095436089310245028102857,0.4467846340363515,0.18633249999999998,2024-08-08,61710.13671875,2683.352783203125,11.349034309387209,45298472567,23468291180,19549496,20.0
511000,33804018725436771182602400,15100266632319333930750982,0.44670033923974606,0.186515,2024-08-09,60880.11328125,2599.5986328125,11.049749374389648,33425553115,17907141655,13147019,48.0
511500,33821787183828933680827212,15806228260216685427912572,0.46733864695872873,0.18669750000000002,2024-08-10,60945.8125,2610.02294921875,11.608391761779783,15745822278,9361014219,14026583,40.0
512000,33839032558111831395123462,15818506049314190907931565,0.46746330652772183,0.18688,2024-08-11,58719.484375,2553.252197265625,11.15053653717041,22759754812,13595441987,34414294,39.0
512500,33856270256186233721958402,15833727161479100470394977,0.46767488095018245,0.18706250000000002,2024-08-12,59354.515625,2724.431884765625,11.838339805603027,37078637820,21653090666,21809438,25.0
513000,33873683650058893457964637,15899563772116019341145041,0.4693780557311303,0.187245,2024-08-13,60609.56640625,2703.671875,11.667724609375,30327698167,16383053029,14606907,31.0
513500,33890925755006424269545731,15915190979553582760085358,0.4696003613062285,0.1874275,2024-08-14,58737.26953125,2662.914794921875,11.251143455505373,29961696180,15825365408,13592211,30.0
514500,33924319068639563078340934,15944812217613793939003297,0.47001126788580266,0.1877925,2024-08-15,57560.09765625,2570.087646484375,10.631546020507812,35682112440,16345801912,15732158,29.0
515000,33943065626637816978238032,15960052841859621419311624,0.47020068892464745,0.18797500000000003,2024-08-16,58894.10546875,2593.1865234375,10.5899019241333,29350938673,13275561555,13827452,27.0
515500,33960283411708898910774265,15975645297125059238751426,0.47042143622443805,0.1881575,2024-08-17,59478.97265625,2614.546875,10.648260116577148,13589684021,6676568717,9037006,25.0
516000,33977828165704543964534041,15991234431081267443220767,0.4706373330600921,0.18833999999999998,2024-08-18,58483.96484375,2613.357177734375,10.692693710327148,17740625837,9207267415,11938890,31.0
516500,33995478981664435562873888,16006446771808760297677536,0.4708404544157735,0.1885225,2024-08-19,59493.453125,2637.306396484375,11.003928184509276,25911207712,11968963282,13408145,28.0
517000,34012992769740075971365834,16020372292477158966644160,0.47100742945295326,0.18870499999999998,2024-08-20,59012.79296875,2573.10693359375,11.136025428771973,31613400008,13249483464,14453272,30.0
517500,34030532597230439217692035,16038503561987114219321085,0.471297459602275,0.18888749999999999,2024-08-21,61175.19140625,2631.3955078125,11.548836708068848,32731154072,12766015263,14109863,26.0
518000,34048147201790538955163772,16053502188637669560788594,0.4714941489618983,0.18907000000000002,2024-08-22,60381.9140625,2622.951416015625,12.73499584197998,27625734377,10723280428,37210859,39.0
519000,34082730005957025556254474,16083756330523736292958232,0.4719034046777531,0.18943500000000002,2024-08-23,64094.35546875,2764.447021484375,15.464853286743164,42530509233,16857181970,78924433,34.0
519500,34100568988667042949984479,16068558548870653787879080,0.4712108632032171,0.1896175,2024-08-24,64178.9921875,2769.3896484375,15.653860092163086,21430585163,11765811307,37693988,56.0
520000,34118711080900561508485766,16114112558490516023202878,0.4722954662701515,0.1898,2024-08-25,64333.54296875,2749.15771484375,15.22268295288086,18827683555,9375535539,23047075,54.0
520500,34136535275916550883125251,16129381925072561382732217,0.47249616268033795,0.1899825,2024-08-26,62880.66015625,2681.340576171875,14.226900100708008,27682040631,12282035835,16639941,55.0
521000,34154307155587633676516165,16143159281223805037167701,0.4726536892604712,0.190165,2024-08-27,59504.1328125,2458.7265625,13.388754844665527,39103882198,18028996056,23937130,48.0
521500,34172105319480734872567017,16103875261509480540446282,0.4712579196087468,0.1903475,2024-08-28,59027.625,2528.41552734375,12.70279312133789,40289564698,20359545410,21427082,30.0
522000,34189929846452870072019983,16121784598970583291499786,0.471536053784655,0.19053,2024-08-29,59388.1796875,2528.792724609375,12.526494026184082,32224990582,13946434277,15755571,29.0
522500,34207780761648684165954925,16132304143044475313540343,0.4715975074632979,0.19071249999999998,2024-08-30,59119.4765625,2525.822021484375,12.5773344039917,32292756405,15526218255,16153279,34.0
523500,34242093322926330832818904,16200859604049980383383127,0.4731270209231897,0.19107749999999998,2024-08-31,58969.8984375,2513.393798828125,12.22759246826172,12403470760,6646876013,11620832,29.0
524000,34260859288033627981464331,16217324961292551576083649,0.47334845938778936,0.19126,2024-09-01,57325.48828125,2427.90234375,11.605805397033691,24592449997,11800443265,15117638,26.0
524500,34278852021311004603530850,16244214564650694817119202,0.4738844391449206,0.19144250000000002,2024-09-02,59112.48046875,2538.187255859375,12.64837646484375,27036454524,12520444224,18097874,26.0
525000,34296823790383695437538124,16259332508700578907595952,0.47407691767829085,0.191625,2024-09-03,57431.0234375,2420.603759765625,11.70470142364502,26666961053,11406800197,13894645,26.0
525500,34314763770033571814294524,16275004365344488787619261,0.4742857760704487,0.19180750000000002,2024-09-04,57971.5390625,2448.97705078125,11.790181159973145,35627680312,16709600747,18931565,27.0
526000,34332793255564225668270859,16370926263506494255153569,0.47683059579934706,0.19199,2024-09-05,56160.48828125,2367.737548828125,11.30273723602295,31030280656,13632325040,15585332,29.0
526500,34350479627254766080983267,16389501725685618344429141,0.47712584812590697,0.19217249999999997,2024-09-06,53948.75390625,2223.87646484375,10.917119026184082,49361693566,25825618367,17464258,22.0
527000,34368560995403835994969930,16403675489435304558733426,0.47728723619324637,0.192355,2024-09-07,54139.6875,2274.107177734375,10.946526527404783,19061486526,11124608320,16015777,23.0
528000,34403420905720057171492652,16437503960370271478231143,0.4777869039656258,0.19272,2024-09-08,54841.56640625,2297.29296875,11.405811309814451,18268287531,10718443487,13405646,29.0
528500,34422384089742567034659884,16453479080295868000811805,0.4779877836874987,0.1929025,2024-09-09,57019.53515625,2358.482177734375,11.898097038269045,34618096173,15887712451,14903361,26.0
529000,34440965051301129624179971,16471471612850165094918782,0.4782523250528921,0.19308499999999998,2024-09-10,57648.7109375,2389.5810546875,11.883289337158203,28857630507,12795818970,14159072,33.0
529500,34459234080174490713194213,16479771611812091137592806,0.4782396374066084,0.1932675,2024-09-11,57343.171875,2339.841552734375,11.65556526184082,37049062672,15355180967,15087344,37.0
530000,34477376813654064464828951,16471029914444689343908764,0.4777344286796689,0.19344999999999998,2024-09-12,58127.01171875,2361.78173828125,12.493172645568848,33835707949,12162634681,22651194,31.0
530500,34495384165245329794733742,16490808310865715720380069,0.47805840433226654,0.1936325,2024-09-13,60571.30078125,2441.607177734375,12.84964370727539,32490528356,13759640866,21680698,32.0
531000,34513856323639233470028966,16505599267984197881387151,0.47823109400496583,0.19381500000000002,2024-09-14,60005.12109375,2418.595703125,12.496465682983398,16428405496,8170291680,11234743,50.0
531500,34532140405564163392643398,16480434135355250626750856,0.47724913491605514,0.1939975,2024-09-15,59182.8359375,2320.897216796875,12.02656078338623,18120960867,10155470375,11478882,51.0
532500,34567848018703826192913556,16511664789197383666866457,0.4776596095962734,0.1943625,2024-09-16,58192.5078125,2295.28369140625,11.512502670288086,32032822113,16819033263,12016415,39.0
533000,34586531778231025632387104,16509892179719349924065413,0.4773503248484364,0.19454500000000002,2024-09-17,60308.5390625,2341.707763671875,12.48604965209961,38075570118,15356783863,16781810,33.0
533500,34605515663166136435421293,16523021208588327745211076,0.47746785135108716,0.1947275,2024-09-18,61649.6796875,2369.72900390625,12.743691444396973,40990702891,18159056422,16770208,45.0
534000,34623919711406968361954490,16555211427288021330145599,0.47814376781360923,0.19491,2024-09-19,62940.45703125,2464.752197265625,13.434535026550291,42710252573,18437147349,22170282,49.0
534500,34642358110628066573240220,16570509226154447287774191,0.4783308680441911,0.1950925,2024-09-20,63192.9765625,2561.072021484375,13.650967597961426,35177164222,19112788620,16981577,54.0
535000,34660820021666988031326695,16585932146589180066391064,0.4785210544996071,0.195275,2024-09-21,63394.83984375,2615.857177734375,13.772817611694336,14408616220,10797825021,11365493,54.0
535500,34679309107221210716974396,16602649321447051842551728,0.478747983995734,0.19545749999999998,2024-09-22,63648.7109375,2582.862548828125,13.462268829345703,20183348802,13180663011,13282509,52.0
536000,34697764164849334971555555,16618362648291512116652354,0.4789462101747406,0.19564,2024-09-23,63329.80078125,2648.54638671875,15.031904220581056,31400285425,19912841456,37808301,50.0
536500,34716297295527800238143068,16632279834779431885374586,0.4790914103884582,0.19582249999999998,2024-09-24,64301.96875,2654.35498046875,14.885860443115234,29938335243,16658812503,24629044,54.0
537500,34752852644289688649793735,16648883916420386300389544,0.4790652464368561,0.1961875,2024-09-25,63143.14453125,2579.388671875,14.547334671020508,25078377700,14119729962,26426348,59.0
538000,34771398591385157262284473,16741110211695869368839480,0.48146208924261075,0.19637,2024-09-26,65181.01953125,2632.199951171875,15.02248477935791,36873129847,17336033595,28022913,50.0
538500,34790533636673253208082005,16759097088025126820088438,0.48171428650807174,0.19655250000000002,2024-09-27,65790.6640625,2695.900634765625,15.367523193359377,32058813449,17023020294,25477881,61.0
539000,34809246783383827590419094,16644185770014258799767461,0.4781541489130799,0.196735,2024-09-28,65887.6484375,2677.5390625,15.024123191833496,15243637984,10252590559,21727512,64.0
539500,34827586117876106909768598,16660030167506017657522059,0.47835730306197854,0.19691750000000002,2024-09-29,65635.3046875,2659.346923828125,14.826184272766112,14788214575,11126215671,22640981,63.0
540000,34846379344380160465705555,16552643747103367604039294,0.4750176075257842,0.1971,2024-09-30,63329.5,2603.062744140625,13.829808235168455,37112957475,17826446789,25206097,61.0
540500,34865181139736731417108491,16601171367301913476414163,0.47615330896362784,0.1972825,2024-10-01,60837.0078125,2448.921142578125,12.282230377197266,50220923500,25482371785,30666078,50.0
541000,34884029546750615956135968,16618280134498177220750932,0.4763864825944725,0.197465,2024-10-02,60632.78515625,2365.231689453125,11.984886169433594,40762722398,20148256472,27065589,42.0
542000,34921088000780969441763308,16670220103036223674936738,0.4773682911214969,0.19782999999999998,2024-10-03,60759.40234375,2349.791259765625,11.840943336486816,36106447279,18051447791,19501117,37.0
542500,34940015544838247068922281,16688048929427072560243438,0.4776199629336578,0.1980125,2024-10-04,62067.4765625,2414.7939453125,12.170843124389648,29585472513,14879264082,17118417,41.0
543000,34959637067210341679623859,16708395389240069291387535,0.47793389150802595,0.19819499999999998,2024-10-05,62089.94921875,2415.6318359375,12.270563125610352,13305410749,8152969183,13707067,49.0
543500,34978623935053763984355791,16692668911125270885370938,0.47722486002077236,0.1983775,2024-10-06,62818.953125,2439.957763671875,12.492860794067385,14776233667,8458690205,12573561,50.0
544000,34997630283113464435058727,16706952114153629588387841,0.4773738101409346,0.19856,2024-10-07,62236.66015625,2421.796630859375,12.225236892700195,34253562610,17414044416,21206539,50.0
544500,35016677439821789306642878,16722211549955523063191422,0.47754992113953765,0.1987425,2024-10-08,62131.96875,2439.8408203125,11.971521377563477,28134475157,14067361080,14422483,49.0
545000,35035747728596392871387198,16637752513552074078832109,0.47487933302968266,0.19892500000000002,2024-10-09,60582.1015625,2368.283447265625,11.499957084655762,27670982363,14954047093,13237372,49.0
545500,35054845923467087413970193,16655941778826398064290750,0.47513949469896993,0.1991075,2024-10-10,60274.5,2383.85791015625,11.54103183746338,30452813570,15327769940,12561447,39.0
546500,35092062336296337084014500,16673511590343657242285730,0.4751362695801994,0.1994725,2024-10-11,62445.08984375,2436.513427734375,12.17690086364746,30327141594,13489061564,14615675,32.0
547000,35111873008056168042622630,16691294757994971426824440,0.4753746618463012,0.199655,2024-10-12,63193.0234375,2476.523193359375,12.493050575256348,16744110886,9372169184,14671708,49.0
547500,35131210632479272540455999,16709447688782589153525482,0.4756297146598894,0.1998375,2024-10-13,62851.375,2467.677001953125,12.084099769592283,18177529690,9189490605,15127425,50.0
548000,35150440262550965102496197,16706965790103471446621735,0.475298905655613,0.20002,2024-10-14,66046.125,2628.89990234375,12.883940696716309,43706958056,21434687898,30497551,48.0
548500,35169711098066702525069172,16724390501228190492885996,0.475533917654147,0.2002025,2024-10-15,67041.109375,2606.02197265625,12.665616035461426,48863870879,22003780898,39237020,65.0
549000,35189005375473180400620205,16719857567395289144518461,0.4751443636724404,0.200385,2024-10-16,67612.71875,2611.10205078125,12.353837013244627,38195189534,17012396419,37053534,73.0
549500,35208319355591973493833806,16721105682822201765295695,0.47491916651700294,0.20056749999999998,2024-10-17,67399.8359375,2604.2734375,11.88106918334961,32790898511,15150712321,19624396,71.0
550000,35227670015737302714766226,16742749475955758236294917,0.47527268957828456,0.20075,2024-10-18,68418.7890625,2641.55224609375,12.35744857788086,36857165014,17043738652,16851809,73.0
551000,35265189497045224671162501,16777190559895611668058184,0.4757436667482342,0.201115,2024-10-19,68362.734375,2648.656982421875,13.189497947692873,14443497908,8557834553,35873136,72.0
551500,35285727365101605467963782,16809603317757331904621910,0.4763853425445444,0.20129750000000002,2024-10-20,69001.703125,2746.364013671875,13.225797653198242,18975847518,14559296242,27710476,73.0
552000,35305191166346325036609284,16836405644310126593867802,0.4768818717050017,0.20148,2024-10-21,67367.8515625,2665.712158203125,12.622572898864746,37498611780,17328615363,22275448,72.0
552500,35324673878450404125698099,16853404096156889072240965,0.4771000619608891,0.20166250000000002,2024-10-22,67361.40625,2620.197509765625,12.322851181030272,31808472566,15541911074,20072821,70.0
553000,35344044309801186150099155,16227650037843330982930143,0.4591339320311817,0.201845,2024-10-23,66432.1953125,2509.098876953125,11.782241821289062,32263980353,17876984551,20129535,71.0
553500,35363596576079912568773634,16145353332314912999066898,0.456552921521441,0.20202749999999997,2024-10-24,68161.0546875,2534.49853515625,11.829360961914062,31414428647,16128627601,17306065,69.0
554000,35383173424172145386675175,16161977913612952855208888,0.45677016359905803,0.20221,2024-10-25,66642.4140625,2435.93408203125,10.67478084564209,41469984306,22560233078,21723596,72.0
554500,35402778804151727336111332,16179647361797164028560770,0.45701631081851,0.2023925,2024-10-26,67014.6953125,2479.603271484375,10.867822647094728,19588098156,13597102184,16114743,
555500,35441459529939817670099876,16181466545541961480975249,0.4565688535448822,0.2027575,2024-10-27,67929.296875,2505.940673828125,11.08996868133545,16721307878,9801434566,12196321,74.0
556000,35461300796983506933814362,16194645285363946984147486,0.45668503189092075,0.20293999999999998,2024-10-28,69907.7578125,2565.34814453125,11.02422046661377,38799856657,18971841402,15829027,72.0
556500,35480958141958251119825318,16217656684274204515189094,0.4570805731735836,0.2031225,2024-10-29,72720.4921875,2637.95751953125,11.31145477294922,58541874402,22185845095,19462524,72.0
557000,35501115134911688345078162,16147345444948677876360949,0.45484051370176337,0.20330499999999999,2024-10-30,72339.5390625,2657.37255859375,11.069499015808104,40646637831,22382690746,20699830,77.0
557500,35520834044735267210633836,16027192104235047084916002,0.45120539917644537,0.20348750000000002,2024-10-31,70215.1875,2515.79931640625,10.566264152526855,40627912076,19760409505,18719171,77.0
558000,35540581753698389138553557,16060481117112295641874861,0.45189134011406623,0.20367000000000002,2024-11-01,69482.46875,2511.885498046875,10.339774131774902,49989795365,20215438328,17774971,75.0
558500,35560358142828721421106560,16059739766316089569117141,0.4516191794754119,0.2038525,2024-11-02,69289.2734375,2491.068603515625,9.945974349975586,18184612091,9639457439,14285104,72.0
559000,35579792685581916785961991,15968220659740377953727186,0.4488002726955522,0.20403500000000002,2024-11-03,68741.1171875,2456.42529296875,9.410311698913574,34868307655,15667779706,18326311,74.0
560000,35618637179767580679787540,15996915318910591037439785,0.4491164341345801,0.20439999999999997,2024-11-04,67811.5078125,2397.0263671875,9.06614112854004,41184819348,17110200696,18364129,70.0
560500,35638776004275979217813611,15991243415046760655087376,0.44870349680718874,0.2045825,2024-11-05,69359.5625,2422.650634765625,9.548235893249512,46046889204,17894057485,17061623,70.0
561000,35659299008251546768300646,16007273419634120749722086,0.44889478662858867,0.204765,2024-11-06,75639.078125,2724.169189453125,11.005840301513672,118592653963,41887574364,34902575,70.0
561500,35679239014452593633099886,16004494940510409742609801,0.4485660395959529,0.2049475,2024-11-07,75904.859375,2895.58544921875,10.95785140991211,63467654989,35352318438,23901564,77.0
562000,35699199500007248172756961,16029231864686917044207744,0.4490081595438481,0.20513,2024-11-08,76545.4765625,2962.296630859375,10.635537147521973,55176858003,32303261101,22733599,75.0
562500,35719206363948386573155065,16046981121917243828211179,0.4492535740691473,0.20531249999999998,2024-11-09,76778.8671875,3131.14453125,11.212688446044922,29009480361,29210133088,25054637,75.0
563000,35739242169124943366386118,16032896472955761385351830,0.44860762287809636,0.205495,2024-11-10,80474.1875,3191.331298828125,12.06707000732422,82570594495,47418730187,65478344,78.0
563500,35759366130609492360266102,16044882361299806283070779,0.44869034598366725,0.20567749999999999,2024-11-11,88701.484375,3374.81298828125,12.44153118133545,117966845037,55417771668,74029563,76.0
564500,35798416307299162172916094,15958279676592980587927347,0.4457817222863892,0.2060425,2024-11-12,87955.8125,3246.25732421875,11.44725513458252,133673285375,56686078066,86395669,80.0
565000,35819385994740784534899194,15971689247847471859882296,0.44589511529294584,0.206225,2024-11-13,90584.1640625,3192.595947265625,10.856295585632324,123559027869,52010205682,57774948,84.0
565500,35840087715539227394267133,15942783805945198886649952,0.4448310487541823,0.20640750000000002,2024-11-14,87250.4296875,3058.94873046875,10.057221412658691,87616705248,35743352141,51087502,88.0
566000,35860196505243830570680835,15585537536296624530749518,0.4346194124735918,0.20659,2024-11-15,91066.0078125,3103.04052734375,10.494916915893556,78243109518,32701369872,40567018,80.0
566500,35880584562947116003289730,15599835505297951462162652,0.43477094075572753,0.20677249999999997,2024-11-16,90558.4765625,3133.27392578125,11.34547996520996,44333192814,26650658846,52884498,86.0
567000,35900921630922214419611192,15607091874749418366283777,0.43472677484988864,0.206955,2024-11-17,89845.8515625,3075.66162109375,10.537307739257812,46350159305,28348163224,41527112,90.0
567500,35921250330356990072796140,15623315488171638048351289,0.43493239640849585,0.2071375,2024-11-18,90542.640625,3207.8564453125,11.006388664245604,75535775084,35445557613,45643317,83.0
568000,35941608513969463755417489,15641476920140247219305285,0.4351913441509124,0.20732,2024-11-19,92343.7890625,3111.384033203125,10.585288047790527,74521048295,29823634432,42721793,90.0
569000,35981755588232114548757430,15643328307611849521982310,0.434757227708145,0.20768499999999998,2024-11-20,94339.4921875,3072.18798828125,9.951980590820312,71730956426,29785491216,40852798,83.0
569500,36002400406639522224221838,15651417793849841352657375,0.43473261829962384,0.2078675,2024-11-21,98504.7265625,3361.053955078125,10.6633939743042,106024505582,51619069348,47084685,82.0
570000,36023332942603421417865201,15665324379753287013607658,0.43486604653470323,0.20804999999999998,2024-11-22,98997.6640625,3331.600830078125,10.964149475097656,78473580551,36775716442,39887968,94.0
570500,36043805929608298130299361,15674438507178507274626317,0.4348719038658093,0.20823250000000001,2024-11-23,97777.28125,3396.223388671875,12.190837860107422,44414644677,38835184688,90820503,93.0
571000,36064308641856075765044360,15701811854351723961857001,0.43538369223383006,0.208415,2024-11-24,98013.8203125,3363.659912109375,12.950900077819824,51712020623,27901454185,110352428,80.0
571500,36084841163722746713705632,15738663260798129077528128,0.4361571993455444,0.2085975,2024-11-25,93102.296875,3413.5439453125,12.974563598632812,80909462490,51544793988,80411985,82.0
572000,36105403622935936257173528,15793826385484724028356420,0.43743663830562207,0.20878000000000002,2024-11-26,91985.3203125,3326.517333984375,12.825522422790527,91656519855,39902959158,72131228,79.0
572500,36125995870024678735344642,15811263278529162156054322,0.4376699630763248,0.2089625,2024-11-27,95962.53125,3657.249267578125,14.190765380859377,71133452438,43383987191,83675913,75.0
573500,36166290269199600413394216,15759216784095037301424877,0.4357432478364004,0.2093275,2024-11-28,95652.46875,3579.8115234375,15.302369117736816,52260008261,32362724276,130941077,77.0
574000,36187615823385721796808448,15762282312745379378474242,0.43557117411861196,0.20950999999999997,2024-11-29,97461.5234375,3593.494384765625,14.939275741577148,54968682476,27622629486,94398543,78.0
574500,36208875934959921607004377,15778510576404095005069281,0.4357636123459396,0.2096925,2024-11-30,96449.0546875,3705.705322265625,15.715824127197266,31634227866,30670867436,116507253,84.0
575000,36229670691062398905202714,15791403645452239925702784,0.4358693674063084,0.209875,2024-12-01,97279.7890625,3711.1650390625,15.55278778076172,36590695296,28018113530,67903445,81.0
575500,36250495483687423897367324,15792199497337350621287024,0.43564092812038324,0.21005749999999998,2024-12-02,95865.3046875,3644.198486328125,16.12706184387207,72680784305,47284967570,103360987,80.0
576000,36271369381450009208170283,15808715001685409158440965,0.43584555177479295,0.21024,2024-12-03,96002.1640625,3620.711669921875,16.902236938476562,67067810961,36839829742,121572217,76.0
576500,36292254097729386708718903,15807008105331038701104132,0.4355477084108699,0.21042249999999998,2024-12-04,98768.53125,3841.3310546875,17.48761558532715,77199817112,56799745752,144648514,78.0
577000,36313178735167491761355449,15753389092523882491546168,0.43382016230012704,0.21060500000000001,2024-12-05,96593.5703125,3811.00830078125,20.26273727416992,149218945580,60568296606,204394404,84.0
